timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548509233693,86,Open Large Calendar,200,OK,Main script 1-5,text,true,,79916,970,13,13,http://10.17.172.226/blog/calendar/default.aspx,73,0,1
1548509230229,36,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,31599,967,13,13,null,0,3698,0
1548509233906,36,Open Predefined Date,200,OK,Main script 1-1,text,true,,31599,967,13,13,http://10.17.172.226/blog/2019/01/05/default,30,0,1
1548509230250,157,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,25093,965,13,13,null,0,3836,0
1548509234086,157,Go to post  post/188-editor2,200,OK,Main script 1-4,text,true,,25093,965,13,13,http://10.17.172.226/blog/post/188-editor2,152,0,2
1548509229696,44,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-11,,true,,31599,896,13,13,null,0,4672,0
1548509234360,44,Go To Main Blog page,200,OK,Main script 1-11,text,true,,31599,896,13,13,http://10.17.172.226/blog/,38,0,2
1548509230172,43,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-12,,true,,32094,1136,13,13,null,0,4857,0
1548509235022,43,Log in as Anonymous,200,OK,Main script 1-12,text,true,,32094,1136,13,13,http://10.17.172.226/blog/,8,0,1
1548509231335,33,Open Random Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,31687,914,13,13,null,0,3810,0
1548509235124,33,Open Random Date,200,OK,Main script 1-10,text,true,,31687,914,13,13,http://10.17.172.226/blog/2019/01/10/default,27,0,2
